state,pc1,pc2,pc3,shape,color
shape,2.5672628731757148,-2.5411119737222863,-1.5825574313023156,0.5,0.0
shape,2.111394215437628,-1.9204969968624879,-1.7851206710706682,0.5,0.1
shape,1.6555255576995425,-1.2998820200026908,-1.987683910839029,0.5,0.2
shape,1.199656899961457,-0.679267043142893,-2.1902471506073775,0.5,0.3
shape,0.7437882422233715,-0.058652066283095924,-2.3928103903757365,0.5,0.4
shape,0.28791958448528543,0.5619629105767008,-2.5953736301440964,0.5,0.5
shape,-0.16794907325279998,1.1825778874364978,-2.797936869912449,0.5,0.6
shape,-0.6238177309908847,1.8031928642962973,-3.0005001096808015,0.5,0.7
shape,-1.0796863887289705,2.4238078411560924,-3.2030633494491525,0.5,0.8
shape,-1.5355550464670549,3.044422818015893,-3.405626589217503,0.5,0.9
shape,-1.9914237042051421,3.665037794875687,-3.608189828985872,0.5,1.0
shape,1.9930397324287632,-2.9190978982748237,-1.8990689175627815,0.6,0.0
shape,1.5371710746906777,-2.298482921415024,-2.10163215733113,0.6,0.1
shape,1.0813024169525924,-1.6778679445552287,-2.3041953970994884,0.6,0.2
shape,0.6254337592145058,-1.0572529676954312,-2.5067586368678407,0.6,0.3
shape,0.1695651014764212,-0.43663799083563265,-2.7093218766361993,0.6,0.4
shape,-0.28630355626166465,0.18397698602416293,-2.911885116404555,0.6,0.5
shape,-0.7421722139997495,0.8045919628839624,-3.114448356172902,0.6,0.6
shape,-1.1980408717378352,1.4252069397437586,-3.3170115959412616,0.6,0.7
shape,-1.6539095294759203,2.0458219166035554,-3.519574835709622,0.6,0.8
shape,-2.1097781872140082,2.6664368934633518,-3.722138075477974,0.6,0.9
shape,-2.5656468449520924,3.287051870323155,-3.924701315246314,0.6,1.0
shape,1.4188165916818136,-3.297083822827358,-2.2155804038232394,0.7,0.0
shape,0.9629479339437269,-2.6764688459675607,-2.418143643591596,0.7,0.1
shape,0.5070792762056421,-2.0558538691077652,-2.6207068833599525,0.7,0.2
shape,0.051210618467556035,-1.4352388922479677,-2.8232701231283097,0.7,0.3
shape,-0.40465803927052924,-0.8146239153881673,-3.0258333628966607,0.7,0.4
shape,-0.8605266970086136,-0.19400893852837361,-3.2283966026650277,0.7,0.5
shape,-1.3163953547466998,0.42660603833142297,-3.430959842433372,0.7,0.6
shape,-1.7722640124847853,1.0472210151912225,-3.633523082201721,0.7,0.7
shape,-2.2281326702228723,1.6678359920510206,-3.8360863219700745,0.7,0.8
shape,-2.684001327960958,2.2884509689108192,-4.038649561738435,0.7,0.9
shape,-3.1398699856990433,2.909065945770615,-4.241212801506808,0.7,1.0
shape,0.8445934509348607,-3.675069747379897,-2.5320918900837075,0.8,0.0
shape,0.38872479319677694,-3.0544547705200986,-2.734655129852064,0.8,0.1
shape,-0.0671438645413093,-2.4338397936603013,-2.9372183696204157,0.8,0.2
shape,-0.5230125222793943,-1.8132248168005045,-3.139781609388768,0.8,0.3
shape,-0.9788811800174814,-1.1926098399407083,-3.3423448491571235,0.8,0.4
shape,-1.4347498377555656,-0.5719948630809086,-3.5449080889254803,0.8,0.5
shape,-1.8906184954936502,0.0486201137788871,-3.7474713286938375,0.8,0.6
shape,-2.346487153231737,0.6692350906386847,-3.9500345684621863,0.8,0.7
shape,-2.802355810969822,1.2898500674984832,-4.152597808230546,0.8,0.8
shape,-3.258224468707908,1.9104650443582767,-4.355161047998902,0.8,0.9
shape,-3.714093126445992,2.5310800212180804,-4.557724287767263,0.8,1.0
shape,0.27037031018791124,-4.053055671932435,-2.8486033763441703,0.9,0.0
shape,-0.18549834755017522,-3.432440695072635,-3.051166616112522,0.9,0.1
shape,-0.64136700528826,-2.811825718212838,-3.2537298558808807,0.9,0.2
shape,-1.0972356630263442,-2.1912107413530384,-3.4562930956492237,0.9,0.3
shape,-1.5531043207644297,-1.5705957644932438,-3.6588563354175867,0.9,0.4
shape,-2.0089729785025154,-0.9499807876334438,-3.8614195751859364,0.9,0.5
shape,-2.4648416362406023,-0.3293658107736474,-4.063982814954288,0.9,0.6
shape,-2.920710293978687,0.2912491660861491,-4.266546054722659,0.9,0.7
shape,-3.376578951716773,0.9118641429459463,-4.469109294491009,0.9,0.8
shape,-3.832447609454858,1.5324791198057484,-4.671672534259352,0.9,0.9
shape,-4.288316267192945,2.1530940966655425,-4.874235774027705,0.9,1.0
shape,-0.30385283055903767,-4.4310415964849685,-3.1651148626046313,1.0,0.0
shape,-0.7597214882971249,-3.810426619625172,-3.367678102372985,1.0,0.1
shape,-1.2155901460352097,-3.1898116427653727,-3.5702413421413337,1.0,0.2
shape,-1.6714588037732945,-2.5691966659055745,-3.772804581909699,1.0,0.3
shape,-2.127327461511382,-1.948581689045779,-3.9753678216780575,1.0,0.4
shape,-2.583196119249468,-1.327966712185982,-4.177931061446409,1.0,0.5
shape,-3.0390647769875514,-0.7073517353261826,-4.380494301214757,1.0,0.6
shape,-3.494933434725638,-0.08673675846638783,-4.583057540983129,1.0,0.7
shape,-3.9508020924637224,0.533878218393412,-4.785620780751471,1.0,0.8
shape,-4.406670750201809,1.1544931952532123,-4.988184020519814,1.0,0.9
shape,-4.862539407939896,1.7751081721130058,-5.19074726028819,1.0,1.0
